symbol,timestamp,strike,expiry,put_option_type,put_days_to_expiry,put_identifier,put_open_interest,put_change_in_oi,put_p_change_in_oi,put_total_traded_volume,put_nse_implied_volatility,put_price,put_price_change,put_p_price_change,put_total_buy_qty,put_total_sell_qty,put_bid_qty,put_bid_price,put_ask_qty,put_ask_price,put_spot_price,call_option_type,call_days_to_expiry,call_identifier,call_open_interest,call_change_in_oi,call_p_change_in_oi,call_total_traded_volume,call_nse_implied_volatility,call_price,call_price_change,call_p_price_change,call_total_buy_qty,call_total_sell_qty,call_bid_qty,call_bid_price,call_ask_qty,call_ask_price,call_spot_price,forward,moneyness,f_minus_k,otm_option_type,close_option,days_to_expiry,rf_rate,implied_volatility,d1,d2,delta,gamma,theta,vega,rho,vanna,charm,volga
NIFTY,2023-02-01 15:53:00,19600.0,2023-02-02 15:30:00,PE,0.9840277777777778,OPTIDXNIFTY02-02-2023PE19600.00,6.0,-2,-25.0,4,0.0,1810.0,270.0,17.532467532467532,8100,8100,1800,1960.3,1800,2031.5,17616.3,CE,0.9840277777777778,OPTIDXNIFTY02-02-2023CE19600.00,1677.0,-135,-7.450331125827814,10025,73.76,0.65,-0.65,-50.0,468800,12600,8800,0.35,50,1.35,17616.3,17603.0,-0.10746,-1997.0,CE,0.65,0.9840277777777778,-0.22339264286361557,0.7522504188390591,-2.731707904636969,-2.770766775569783,0.003152246585310322,1.39144e-05,-3.3402,0.0874,0.1478440956895373,0.0003523765,-4.9169,0.8798
NIFTY,2023-02-01 15:53:00,19700.0,2023-02-23 15:30:00,PE,21.98402777777778,OPTIDXNIFTY23-02-2023PE19700.00,30.0,0,0.0,3,0.0,1953.8,-9.400000000000091,-0.4788101059494749,6600,3850,1800,1986.8,100,2081.85,17616.3,CE,21.98402777777778,OPTIDXNIFTY23-02-2023CE19700.00,2590.0,-17,-0.652090525508247,2691,19.57,4.15,-0.75,-15.30612244897959,42000,9400,450,4.15,50,5.3,17616.3,17661.8,-0.109215,-2038.2000000000007,CE,4.15,21.98402777777778,0.042345880414692234,0.19996435490871795,-2.2009266513116144,-2.2500015923257566,0.013835276495009818,4.07408e-05,-0.6979,1.5306,14.467759974459218,0.0039733282,-0.659,37.9055
NIFTY,2023-02-01 15:53:00,19750.0,2023-02-02 15:30:00,PE,0.9840277777777778,OPTIDXNIFTY02-02-2023PE19750.00,2.0,2,0.0,4,0.0,2108.2,1035.2499999999998,96.48632275502118,7800,7100,3300,2110.6,1800,2182.8,17616.3,CE,0.9840277777777778,OPTIDXNIFTY02-02-2023CE19750.00,181.0,4,2.2598870056497176,1008,77.81,0.55,-0.6499999999999999,-54.166666666666664,167700,18800,3600,0.35,400,1.4,17616.3,17603.0,-0.115084,-2147.0,CE,0.55,0.9840277777777778,-0.22339264286361557,0.7871222768197567,-2.7954576790380714,-2.8363271909036714,0.0025928754560998668,1.11499e-05,-2.9305,0.0733,0.12156752144740354,0.0002890483,-4.2201,0.7385
NIFTY,2023-02-01 15:53:00,19800.0,2023-02-23 15:30:00,PE,21.98402777777778,OPTIDXNIFTY23-02-2023PE19800.00,48.0,0,0.0,6,36.33,2159.0,83.80000000000018,4.0381649961449595,5100,5100,200,2091.3,100,2161.0,17616.3,CE,21.98402777777778,OPTIDXNIFTY23-02-2023CE19800.00,2106.0,-191,-8.315193730953418,1561,20.4,4.25,-0.2999999999999998,-6.5934065934065895,47150,5900,300,4.25,1300,5.0,17616.3,17661.8,-0.114278,-2138.2000000000007,CE,4.25,21.98402777777778,0.042345880414692234,0.20855478238411512,-2.207130156755376,-2.2583133471214283,0.01361770742710649,3.85322e-05,-0.718,1.5098,14.230311186143288,0.003771814,-0.6524,36.0845
NIFTY,2023-02-01 15:53:00,19900.0,2023-02-02 15:30:00,PE,0.9840277777777778,OPTIDXNIFTY02-02-2023PE19900.00,2.0,2,0.0,4,127.94,2305.2,1128.6999999999998,95.93710157246068,6050,6400,1500,2237.25,50,2304.65,17616.3,CE,0.9840277777777778,OPTIDXNIFTY02-02-2023CE19900.00,2371.0,843,55.17015706806283,6321,82.42,0.7,-0.44999999999999996,-39.130434782608695,361950,11700,1500,0.4,700,0.9,17616.3,17603.0,-0.12265,-2297.0,CE,0.7,0.9840277777777778,-0.22339264286361557,0.8530539484231925,-2.7469315611396907,-2.7912244232448526,0.0030095963002030037,1.1769e-05,-3.6331,0.0839,0.1409396846497545,0.0003002455,-4.7508,0.7538
NIFTY,2023-02-01 15:53:00,19900.0,2023-02-23 15:30:00,PE,21.98402777777778,OPTIDXNIFTY23-02-2023PE19900.00,43.0,1,2.380952380952381,5,0.0,1954.1,-238.5,-10.877497035482989,5100,3850,1800,2142.65,700,2364.5,17616.3,CE,21.98402777777778,OPTIDXNIFTY23-02-2023CE19900.00,247.0,-372,-60.096930533117934,444,20.69,3.55,-0.8500000000000005,-19.318181818181827,16850,9150,1600,3.55,350,5.5,17616.3,17661.8,-0.119316,-2238.2000000000007,CE,3.55,21.98402777777778,0.042345880414692234,0.21137672765973145,-2.2740890478082383,-2.325964795595383,0.011451073277582983,3.27213e-05,-0.6263,1.2995,11.967493141349127,0.0032989485,-0.5784,32.5181
NIFTY,2023-02-01 15:53:00,20000.0,2023-02-09 15:30:00,PE,7.984027777777778,OPTIDXNIFTY09-02-2023PE20000.00,6.0,0,0.0,1,0.0,2260.0,-77.19999999999982,-3.303097723772028,3200,450,300,2357.4,200,2408.0,17616.3,CE,7.984027777777778,OPTIDXNIFTY09-02-2023CE20000.00,4061.0,3416,529.6124031007752,8068,34.47,2.2,-0.25,-10.20408163265306,137700,52450,150,2.2,1800,2.25,17616.3,17626.85,-0.126309,-2373.1500000000015,CE,2.2,7.984027777777778,0.02653922806902401,0.3474805189081418,-2.4320620962882056,-2.483454040615986,0.007502210147538505,2.28654e-05,-1.1758,0.54,2.844492781383364,0.0014803818,-1.1756,9.3862
NIFTY,2023-02-01 15:53:00,20000.0,2023-02-23 15:30:00,PE,21.98402777777778,OPTIDXNIFTY23-02-2023PE20000.00,10610.0,-253,-2.3290067200589157,682,33.84,2335.7,147.75,6.752896546996047,6700,7150,200,2314.4,50,2346.6,17616.3,CE,21.98402777777778,OPTIDXNIFTY23-02-2023CE20000.00,17896.0,-523,-2.8394592540311634,10466,21.87,4.1,-0.5500000000000007,-11.827956989247326,265650,149750,200,4.05,4850,4.1,17616.3,17661.8,-0.124328,-2338.2000000000007,CE,4.1,21.98402777777778,0.042345880414692234,0.2231580443405392,-2.24274135792674,-2.297508458132387,0.012425018520870896,3.32676e-05,-0.7097,1.3948,12.970447807395772,0.0033129928,-0.6132,32.2064
NIFTY,2023-02-01 15:53:00,20000.0,2023-03-29 15:30:00,PE,55.984027777777776,OPTIDXNIFTY29-03-2023PE20000.00,3544.0,61,1.751363766867643,167,22.31,2166.1,73.09999999999991,3.4925943621595756,4900,4300,200,2200.35,450,2238.5,17616.3,CE,55.984027777777776,OPTIDXNIFTY29-03-2023CE20000.00,15061.0,69,0.4602454642475987,2969,15.5,13.45,-2.450000000000001,-15.408805031446548,48850,18250,600,13.4,100,15.0,17616.3,17755.15,-0.119057,-2244.8499999999985,CE,13.45,55.984027777777776,0.050958768078274264,0.16102457930590441,-1.8563547620683136,-1.919418224461289,0.031454687783859514,6.31121e-05,-0.7122,4.9139,83.59834165505525,0.008423491,-0.4406,108.7334
NIFTY,2023-02-01 15:53:00,20000.0,2023-06-29 15:30:00,PE,147.98402777777778,OPTIDXNIFTY29-06-2023PE20000.00,563.0,-19,-3.2646048109965635,39,22.29,2030.0,36.799999999999955,1.8462773429660824,2350,550,50,2050.35,100,2200.6,17616.3,CE,147.98402777777778,OPTIDXNIFTY29-06-2023CE20000.00,4810.0,-119,-2.4142828159870158,638,11.21,71.05,-13.650000000000006,-16.11570247933885,14500,5100,300,72.0,150,75.0,17616.3,17923.1,-0.109642,-2076.9000000000015,CE,71.05,147.98402777777778,0.042513905540646664,0.13229466053800207,-1.259468473992801,-1.3437055543443182,0.10215452026009336,0.0001175048,-0.9207,20.2463,713.5017562593573,0.0180191339,-0.2896,258.9974
